Date,City,State,Zone,PM2_5,PM10,NO2,SO2,CO,O3,AQI,AQI_Bucket
2020-01-21,Hyderabad,Telangana,South,101.3,205.2,65.4,34.5,1.2,77.2,189,Moderate
2020-01-24,Hyderabad,Telangana,South,90.0,169.3,39.4,46.2,2.37,33.5,180,Moderate
2020-01-26,Hyderabad,Telangana,South,64.7,132.8,76.0,6.4,3.36,71.7,153,Moderate
2020-01-28,Hyderabad,Telangana,South,48.9,100.5,48.9,20.0,0.73,30.5,123,Moderate
2020-01-29,Hyderabad,Telangana,South,81.0,137.4,19.8,19.5,3.04,39.8,185,Moderate
2020-01-30,Hyderabad,Telangana,South,74.8,146.6,43.2,33.4,1.6,37.1,166,Moderate
2020-02-04,Hyderabad,Telangana,South,92.3,152.2,44.1,47.3,1.73,38.3,176,Moderate
2020-02-04,Hyderabad,Telangana,South,93.1,192.1,43.5,17.9,1.13,23.6,200,Moderate
2020-02-05,Hyderabad,Telangana,South,67.0,108.1,56.6,39.6,1.13,60.4,172,Moderate
2020-02-07,Hyderabad,Telangana,South,61.1,103.5,65.1,15.6,0.93,19.4,163,Moderate
2020-02-07,Hyderabad,Telangana,South,75.3,114.3,11.3,36.2,1.86,57.9,173,Moderate
2020-02-09,Hyderabad,Telangana,South,59.3,114.8,36.0,32.7,2.08,28.6,139,Moderate
2020-02-11,Hyderabad,Telangana,South,73.6,129.2,21.1,36.0,1.88,34.6,210,Poor
2020-02-14,Hyderabad,Telangana,South,63.8,140.2,17.9,35.7,1.18,40.5,179,Moderate
2020-02-15,Hyderabad,Telangana,South,85.8,162.7,77.8,48.9,3.37,70.6,167,Moderate
2020-02-16,Hyderabad,Telangana,South,65.5,122.9,57.4,31.1,0.68,72.0,166,Moderate
2020-02-20,Hyderabad,Telangana,South,90.1,156.4,22.3,21.5,3.28,67.7,195,Moderate
2020-03-05,Hyderabad,Telangana,South,31.6,59.1,11.8,32.3,2.95,80.0,80,Satisfactory
2020-03-06,Hyderabad,Telangana,South,50.4,92.2,88.1,16.1,2.58,20.2,133,Moderate
2020-03-11,Hyderabad,Telangana,South,50.1,108.2,18.2,46.3,3.2,37.3,98,Satisfactory
2020-03-11,Hyderabad,Telangana,South,51.6,94.8,44.5,6.5,2.56,15.8,112,Moderate
2020-03-15,Hyderabad,Telangana,South,44.6,86.2,42.4,13.9,3.38,48.2,100,Satisfactory
2020-03-18,Hyderabad,Telangana,South,40.0,87.4,81.5,27.8,2.1,54.9,88,Satisfactory
2020-03-24,Hyderabad,Telangana,South,43.0,79.4,63.1,27.4,2.46,19.3,112,Moderate
2020-03-24,Hyderabad,Telangana,South,49.7,105.5,87.4,21.5,1.43,34.7,108,Moderate
2020-03-26,Hyderabad,Telangana,South,68.1,143.4,84.3,47.0,1.32,29.3,129,Moderate
2020-03-30,Hyderabad,Telangana,South,44.3,82.1,44.6,16.8,1.86,44.0,100,Satisfactory
2020-03-30,Hyderabad,Telangana,South,50.9,102.5,81.8,11.3,2.05,16.3,99,Satisfactory
2020-04-03,Hyderabad,Telangana,South,44.3,68.6,52.1,12.8,2.09,38.0,126,Moderate
2020-04-05,Hyderabad,Telangana,South,52.0,103.3,47.2,8.2,3.27,60.2,114,Moderate
2020-04-05,Hyderabad,Telangana,South,61.5,134.4,39.7,23.8,0.91,25.4,133,Moderate
2020-04-06,Hyderabad,Telangana,South,37.2,60.2,70.5,13.5,3.27,39.0,101,Moderate
2020-04-16,Hyderabad,Telangana,South,74.2,156.8,70.6,18.9,2.63,27.7,154,Moderate
2020-04-26,Hyderabad,Telangana,South,39.5,74.6,21.0,35.4,0.97,18.2,100,Satisfactory
2020-04-30,Hyderabad,Telangana,South,71.8,123.1,44.9,27.4,3.47,19.5,132,Moderate
2020-05-05,Hyderabad,Telangana,South,47.7,95.7,24.4,13.8,2.35,33.4,113,Moderate
2020-05-08,Hyderabad,Telangana,South,48.0,86.0,10.6,44.9,3.04,70.3,113,Moderate
2020-05-09,Hyderabad,Telangana,South,64.8,126.9,30.4,16.1,1.55,30.7,135,Moderate
2020-05-15,Hyderabad,Telangana,South,59.8,98.9,15.6,20.7,3.43,38.0,149,Moderate
2020-05-17,Hyderabad,Telangana,South,54.7,106.2,42.6,19.3,1.97,67.3,147,Moderate
2020-05-18,Hyderabad,Telangana,South,41.0,73.0,15.4,10.5,0.6,18.5,94,Satisfactory
2020-05-19,Hyderabad,Telangana,South,36.8,70.4,50.5,36.3,1.35,41.2,98,Satisfactory
2020-05-21,Hyderabad,Telangana,South,63.9,116.0,35.5,12.1,3.47,16.7,140,Moderate
2020-05-22,Hyderabad,Telangana,South,56.7,119.0,22.4,12.6,2.06,55.6,127,Moderate
2020-05-23,Hyderabad,Telangana,South,60.5,114.1,52.6,23.4,2.13,79.0,112,Moderate
2020-06-01,Hyderabad,Telangana,South,32.6,60.3,37.0,18.3,0.61,73.2,87,Satisfactory
2020-06-07,Hyderabad,Telangana,South,24.3,52.9,18.9,9.7,0.53,35.8,57,Satisfactory
2020-06-07,Hyderabad,Telangana,South,35.8,65.5,29.0,7.2,1.17,62.0,100,Satisfactory
2020-06-08,Hyderabad,Telangana,South,31.1,55.4,33.0,16.9,3.35,30.5,87,Satisfactory
2020-06-14,Hyderabad,Telangana,South,48.4,91.6,85.0,46.1,0.56,27.5,98,Satisfactory
2020-06-15,Hyderabad,Telangana,South,27.4,41.5,12.3,37.2,3.29,56.1,55,Satisfactory
2020-06-17,Hyderabad,Telangana,South,35.8,78.4,21.3,18.3,0.93,45.9,83,Satisfactory
2020-06-17,Hyderabad,Telangana,South,44.5,79.7,30.8,10.3,3.04,72.0,87,Satisfactory
2020-06-18,Hyderabad,Telangana,South,57.1,114.7,62.9,8.1,1.82,58.2,121,Moderate
2020-06-20,Hyderabad,Telangana,South,46.0,90.6,73.9,16.6,2.32,44.9,93,Satisfactory
2020-06-22,Hyderabad,Telangana,South,38.3,68.4,49.8,6.8,3.17,79.9,87,Satisfactory
2020-06-27,Hyderabad,Telangana,South,32.3,66.8,35.8,48.6,2.62,19.2,64,Satisfactory
2020-06-27,Hyderabad,Telangana,South,38.5,66.8,14.8,14.2,0.65,48.0,80,Satisfactory
2020-07-01,Hyderabad,Telangana,South,39.7,66.3,25.5,27.6,1.73,62.4,111,Moderate
2020-07-05,Hyderabad,Telangana,South,50.3,76.8,63.0,32.2,3.22,22.6,122,Moderate
2020-07-09,Hyderabad,Telangana,South,46.0,75.5,20.0,20.5,0.83,79.9,103,Moderate
2020-07-14,Hyderabad,Telangana,South,19.1,41.8,46.6,22.7,1.02,47.2,52,Satisfactory
2020-07-18,Hyderabad,Telangana,South,39.5,68.3,60.7,15.8,0.64,23.4,88,Satisfactory
2020-07-21,Hyderabad,Telangana,South,36.2,75.0,85.4,20.5,2.25,61.6,102,Moderate
2020-07-25,Hyderabad,Telangana,South,22.4,45.6,18.5,46.3,3.18,74.1,55,Satisfactory
2020-07-26,Hyderabad,Telangana,South,31.3,58.8,46.3,22.9,2.63,18.5,74,Satisfactory
2020-07-28,Hyderabad,Telangana,South,44.3,77.5,37.7,46.5,1.06,39.6,107,Moderate
2020-07-29,Hyderabad,Telangana,South,20.5,32.0,66.8,13.2,1.11,39.5,58,Satisfactory
2020-07-30,Hyderabad,Telangana,South,36.6,62.4,54.8,18.5,0.92,41.5,75,Satisfactory
2020-08-02,Hyderabad,Telangana,South,45.0,80.8,43.9,7.1,3.16,75.4,83,Satisfactory
2020-08-08,Hyderabad,Telangana,South,44.0,89.0,32.4,33.8,1.38,44.3,85,Satisfactory
2020-08-09,Hyderabad,Telangana,South,40.5,71.3,33.3,8.6,2.79,42.3,95,Satisfactory
2020-08-14,Hyderabad,Telangana,South,39.5,67.6,33.1,5.3,2.7,24.4,93,Satisfactory
2020-08-18,Hyderabad,Telangana,South,48.9,105.5,85.1,20.4,1.81,66.5,106,Moderate
2020-08-20,Hyderabad,Telangana,South,23.4,49.6,49.2,12.3,3.17,69.9,62,Satisfactory
2020-08-21,Hyderabad,Telangana,South,48.9,86.3,83.2,16.3,3.02,46.5,112,Moderate
2020-08-27,Hyderabad,Telangana,South,39.1,65.8,55.5,41.5,0.47,51.3,90,Satisfactory
2020-08-28,Hyderabad,Telangana,South,41.0,70.3,20.5,32.7,2.15,68.7,105,Moderate
2020-08-30,Hyderabad,Telangana,South,45.8,84.0,89.4,9.0,2.01,34.2,124,Moderate
2020-08-31,Hyderabad,Telangana,South,37.1,61.7,24.1,30.5,1.5,62.5,79,Satisfactory
2020-09-06,Hyderabad,Telangana,South,32.0,70.1,26.1,19.7,1.01,33.4,74,Satisfactory
2020-09-14,Hyderabad,Telangana,South,51.5,99.5,22.6,43.4,2.34,67.5,101,Moderate
2020-09-18,Hyderabad,Telangana,South,39.0,73.7,32.4,43.9,1.27,57.6,74,Satisfactory
2020-09-25,Hyderabad,Telangana,South,21.3,45.4,62.2,13.5,3.2,36.2,59,Satisfactory
2020-09-25,Hyderabad,Telangana,South,29.5,47.8,84.2,36.7,1.74,22.9,67,Satisfactory
2020-09-29,Hyderabad,Telangana,South,37.2,56.0,47.1,6.1,3.22,48.7,69,Satisfactory
2020-09-29,Hyderabad,Telangana,South,30.3,61.9,43.4,48.8,2.68,16.0,71,Satisfactory
2020-10-03,Hyderabad,Telangana,South,55.5,121.8,17.2,29.6,2.52,60.7,113,Moderate
2020-10-03,Hyderabad,Telangana,South,57.6,111.1,39.3,44.7,3.49,18.8,111,Moderate
2020-10-04,Hyderabad,Telangana,South,35.5,75.6,65.9,13.5,2.17,75.8,90,Satisfactory
2020-10-05,Hyderabad,Telangana,South,58.2,107.3,38.4,41.6,1.93,79.7,119,Moderate
2020-10-17,Hyderabad,Telangana,South,59.8,111.1,85.5,6.9,1.96,53.0,121,Moderate
2020-10-18,Hyderabad,Telangana,South,79.6,161.2,32.8,23.9,1.59,70.4,146,Moderate
2020-10-19,Hyderabad,Telangana,South,60.5,101.0,23.7,28.8,1.3,55.9,122,Moderate
2020-10-20,Hyderabad,Telangana,South,38.2,71.6,23.2,24.3,1.67,61.8,100,Satisfactory
2020-10-24,Hyderabad,Telangana,South,51.2,86.9,29.7,30.9,0.63,48.7,133,Moderate
2020-10-25,Hyderabad,Telangana,South,48.3,75.3,34.2,32.9,3.49,75.2,98,Satisfactory
2020-10-27,Hyderabad,Telangana,South,56.2,95.9,83.9,45.7,2.88,22.4,117,Moderate
2020-10-27,Hyderabad,Telangana,South,57.8,108.5,83.7,25.0,2.52,45.6,110,Moderate
2020-10-28,Hyderabad,Telangana,South,49.3,82.6,50.6,10.8,3.1,38.3,103,Moderate
2020-11-01,Hyderabad,Telangana,South,98.7,159.9,84.5,28.9,3.26,28.5,191,Moderate
2020-11-03,Hyderabad,Telangana,South,84.6,185.8,64.5,44.5,0.49,71.7,188,Moderate
2020-11-03,Hyderabad,Telangana,South,71.3,136.0,33.8,8.9,2.96,19.3,183,Moderate
2020-11-04,Hyderabad,Telangana,South,94.4,150.9,59.6,7.0,1.6,41.8,190,Moderate
2020-11-05,Hyderabad,Telangana,South,73.6,115.0,19.7,25.7,1.04,38.7,191,Moderate
2020-11-05,Hyderabad,Telangana,South,89.9,139.7,65.0,9.6,3.02,49.6,178,Moderate
2020-11-05,Hyderabad,Telangana,South,82.0,134.2,37.8,7.3,2.58,63.4,163,Moderate
2020-11-07,Hyderabad,Telangana,South,78.7,150.0,22.4,28.2,1.21,31.4,156,Moderate
2020-11-07,Hyderabad,Telangana,South,60.7,113.8,57.2,44.4,1.05,68.6,173,Moderate
2020-11-07,Hyderabad,Telangana,South,80.2,121.6,44.7,17.8,3.5,75.0,169,Moderate
2020-12-02,Hyderabad,Telangana,South,96.3,201.6,75.7,23.1,1.54,71.5,191,Moderate
2020-12-04,Hyderabad,Telangana,South,71.7,125.6,87.7,5.2,1.34,53.0,177,Moderate
2020-12-15,Hyderabad,Telangana,South,65.6,136.6,36.1,23.5,2.86,56.3,168,Moderate
2020-12-28,Hyderabad,Telangana,South,85.2,145.0,60.1,10.9,3.14,68.9,207,Poor
2020-12-28,Hyderabad,Telangana,South,69.9,120.3,20.9,20.0,1.27,62.9,180,Moderate
2020-12-29,Hyderabad,Telangana,South,92.6,184.0,42.7,12.8,0.88,31.3,179,Moderate
2020-12-29,Hyderabad,Telangana,South,89.5,149.5,25.2,44.0,2.65,28.9,190,Moderate
2020-12-29,Hyderabad,Telangana,South,79.4,122.5,47.9,16.4,1.58,41.7,149,Moderate
2021-01-01,Hyderabad,Telangana,South,76.0,164.6,49.4,26.8,2.86,40.4,177,Moderate
2021-01-02,Hyderabad,Telangana,South,73.9,160.0,83.9,18.5,0.41,48.6,188,Moderate
2021-01-03,Hyderabad,Telangana,South,79.9,142.7,58.8,25.5,3.2,17.3,156,Moderate
2021-01-04,Hyderabad,Telangana,South,71.5,153.9,45.1,26.2,3.32,23.8,159,Moderate
2021-01-05,Hyderabad,Telangana,South,107.9,230.7,22.9,21.6,1.71,38.4,198,Moderate
2021-01-09,Hyderabad,Telangana,South,66.9,142.1,57.5,35.6,2.85,47.4,179,Moderate
2021-01-14,Hyderabad,Telangana,South,52.5,99.7,54.3,18.2,2.26,43.6,139,Moderate
2021-01-18,Hyderabad,Telangana,South,63.4,123.3,62.2,12.9,3.25,67.0,176,Moderate
2021-01-22,Hyderabad,Telangana,South,94.7,200.9,18.4,42.0,1.05,40.6,206,Poor
2021-01-26,Hyderabad,Telangana,South,64.6,98.4,21.7,44.4,1.28,46.2,178,Moderate
2021-01-31,Hyderabad,Telangana,South,72.1,153.7,74.5,8.2,1.17,68.2,190,Moderate
2021-02-04,Hyderabad,Telangana,South,70.0,115.3,51.7,46.5,2.38,26.2,163,Moderate
2021-02-04,Hyderabad,Telangana,South,104.0,164.9,30.6,13.7,3.01,59.2,209,Poor
2021-02-06,Hyderabad,Telangana,South,72.9,143.3,29.8,9.7,2.89,49.4,151,Moderate
2021-02-10,Hyderabad,Telangana,South,71.2,132.3,17.5,46.4,1.47,74.0,184,Moderate
2021-02-12,Hyderabad,Telangana,South,85.0,144.2,62.6,13.0,2.09,77.3,171,Moderate
2021-02-17,Hyderabad,Telangana,South,72.3,111.8,73.9,12.1,0.98,78.6,188,Moderate
2021-02-18,Hyderabad,Telangana,South,95.5,166.5,52.0,11.6,0.47,78.8,189,Moderate
2021-02-28,Hyderabad,Telangana,South,79.7,155.7,37.1,30.4,1.85,39.3,186,Moderate
2021-03-05,Hyderabad,Telangana,South,67.2,125.4,50.7,19.2,2.97,50.5,166,Moderate
2021-03-07,Hyderabad,Telangana,South,61.5,113.5,39.1,46.5,1.43,49.9,132,Moderate
2021-03-08,Hyderabad,Telangana,South,49.4,85.1,17.0,35.7,1.06,32.2,141,Moderate
2021-03-15,Hyderabad,Telangana,South,56.9,107.7,74.3,25.0,1.92,58.5,115,Moderate
2021-03-18,Hyderabad,Telangana,South,44.2,83.7,57.0,30.6,1.58,28.7,96,Satisfactory
2021-03-19,Hyderabad,Telangana,South,51.5,90.7,13.2,15.5,3.16,68.2,109,Moderate
2021-03-24,Hyderabad,Telangana,South,41.2,81.4,83.2,11.4,0.63,75.8,108,Moderate
2021-03-24,Hyderabad,Telangana,South,57.2,114.9,35.9,28.1,2.54,40.6,108,Moderate
2021-03-25,Hyderabad,Telangana,South,55.5,106.0,32.5,41.8,2.86,66.9,105,Moderate
2021-03-26,Hyderabad,Telangana,South,46.1,94.9,61.3,44.4,2.83,22.3,123,Moderate
2021-03-27,Hyderabad,Telangana,South,44.8,89.2,13.5,21.8,1.47,30.9,103,Moderate
2021-03-28,Hyderabad,Telangana,South,47.9,86.8,37.4,43.7,2.86,79.5,125,Moderate
2021-04-03,Hyderabad,Telangana,South,32.4,56.3,52.2,20.1,1.47,70.1,91,Satisfactory
2021-04-07,Hyderabad,Telangana,South,56.0,115.2,74.1,17.5,3.46,20.2,123,Moderate
2021-04-13,Hyderabad,Telangana,South,59.8,100.8,89.2,6.2,2.27,57.9,118,Moderate
2021-04-16,Hyderabad,Telangana,South,38.2,59.8,40.4,19.8,3.11,20.4,109,Moderate
2021-04-23,Hyderabad,Telangana,South,53.1,80.9,23.9,26.6,1.63,69.8,123,Moderate
2021-04-26,Hyderabad,Telangana,South,50.5,86.7,42.4,48.6,1.03,52.7,112,Moderate
2021-04-27,Hyderabad,Telangana,South,54.3,115.2,47.7,44.5,2.22,58.8,144,Moderate
2021-04-28,Hyderabad,Telangana,South,48.7,103.7,65.1,11.1,0.76,74.2,106,Moderate
2021-05-01,Hyderabad,Telangana,South,71.3,124.7,40.4,8.8,0.92,32.6,130,Moderate
2021-05-03,Hyderabad,Telangana,South,40.2,74.6,14.5,15.8,2.8,23.0,99,Satisfactory
2021-05-09,Hyderabad,Telangana,South,52.4,103.0,35.6,26.0,0.66,64.6,124,Moderate
2021-05-11,Hyderabad,Telangana,South,62.9,122.1,70.5,27.9,1.73,20.5,116,Moderate
2021-05-13,Hyderabad,Telangana,South,56.3,122.7,84.1,14.4,1.35,55.6,122,Moderate
2021-05-15,Hyderabad,Telangana,South,59.8,100.4,69.6,25.1,2.76,30.1,114,Moderate
2021-05-16,Hyderabad,Telangana,South,65.0,139.1,81.9,48.7,2.47,78.2,139,Moderate
2021-05-16,Hyderabad,Telangana,South,46.8,100.0,57.7,37.2,3.01,49.0,114,Moderate
2021-05-18,Hyderabad,Telangana,South,69.9,112.5,28.1,14.5,2.86,27.1,128,Moderate
2021-05-18,Hyderabad,Telangana,South,70.9,121.2,46.2,10.7,2.89,51.8,143,Moderate
2021-05-25,Hyderabad,Telangana,South,64.6,114.6,26.3,10.4,3.05,17.1,120,Moderate
2021-05-28,Hyderabad,Telangana,South,52.9,108.9,13.7,12.1,1.63,29.9,119,Moderate
2021-06-03,Hyderabad,Telangana,South,36.0,72.3,75.4,25.8,1.57,56.1,93,Satisfactory
2021-06-05,Hyderabad,Telangana,South,26.1,54.6,78.0,31.6,3.47,69.9,60,Satisfactory
2021-06-14,Hyderabad,Telangana,South,35.6,77.0,78.0,35.1,1.83,41.8,93,Satisfactory
2021-06-27,Hyderabad,Telangana,South,36.2,66.0,72.7,7.7,2.34,64.4,79,Satisfactory
2021-06-30,Hyderabad,Telangana,South,34.4,65.4,58.3,35.9,1.62,65.3,91,Satisfactory
2021-07-06,Hyderabad,Telangana,South,31.3,52.3,64.3,15.4,1.98,72.7,89,Satisfactory
2021-07-06,Hyderabad,Telangana,South,39.1,78.1,40.9,41.8,2.07,41.6,83,Satisfactory
2021-07-08,Hyderabad,Telangana,South,40.1,64.8,71.9,19.0,2.32,38.5,86,Satisfactory
2021-07-12,Hyderabad,Telangana,South,44.4,87.4,70.8,10.4,1.87,33.6,81,Satisfactory
2021-07-14,Hyderabad,Telangana,South,30.4,47.9,87.1,49.1,1.72,66.3,82,Satisfactory
2021-07-14,Hyderabad,Telangana,South,30.4,50.8,31.4,8.4,1.7,55.2,64,Satisfactory
2021-07-19,Hyderabad,Telangana,South,62.4,94.3,13.8,29.7,3.48,37.3,123,Moderate
2021-07-24,Hyderabad,Telangana,South,32.2,63.9,68.1,39.4,1.38,79.6,66,Satisfactory
2021-07-25,Hyderabad,Telangana,South,33.0,54.5,68.9,21.1,0.52,72.1,73,Satisfactory
2021-07-25,Hyderabad,Telangana,South,36.0,59.8,35.4,39.8,1.9,37.6,98,Satisfactory
2021-07-26,Hyderabad,Telangana,South,33.0,71.1,13.0,27.5,3.05,53.2,73,Satisfactory
2021-07-31,Hyderabad,Telangana,South,45.6,74.8,53.4,24.8,1.61,58.7,111,Moderate
2021-07-31,Hyderabad,Telangana,South,40.1,76.6,58.3,13.1,3.17,51.4,79,Satisfactory
2021-08-01,Hyderabad,Telangana,South,37.6,81.4,43.9,40.5,3.31,18.5,77,Satisfactory
2021-08-04,Hyderabad,Telangana,South,22.4,33.9,77.2,40.1,0.6,38.7,53,Satisfactory
2021-08-04,Hyderabad,Telangana,South,46.8,101.5,64.9,46.7,2.83,62.3,98,Satisfactory
2021-08-05,Hyderabad,Telangana,South,50.4,109.9,58.5,17.9,0.53,66.2,106,Moderate
2021-08-14,Hyderabad,Telangana,South,37.9,65.2,13.7,33.5,1.56,74.0,80,Satisfactory
2021-08-15,Hyderabad,Telangana,South,33.7,69.6,56.9,32.3,1.02,37.4,77,Satisfactory
2021-08-16,Hyderabad,Telangana,South,32.0,56.5,21.7,42.6,3.04,22.1,74,Satisfactory
2021-08-18,Hyderabad,Telangana,South,41.1,75.8,65.8,6.5,2.76,17.2,85,Satisfactory
2021-08-19,Hyderabad,Telangana,South,18.8,36.2,56.1,39.3,3.11,29.3,49,Good
2021-08-19,Hyderabad,Telangana,South,42.3,66.7,35.8,15.4,3.49,34.1,78,Satisfactory
2021-08-21,Hyderabad,Telangana,South,27.8,46.4,21.7,40.9,1.14,48.6,76,Satisfactory
2021-09-05,Hyderabad,Telangana,South,43.0,74.3,32.6,46.8,3.23,48.4,95,Satisfactory
2021-09-05,Hyderabad,Telangana,South,31.3,59.5,15.6,13.2,0.87,53.3,63,Satisfactory
2021-09-08,Hyderabad,Telangana,South,41.2,84.8,28.7,45.0,2.51,32.2,78,Satisfactory
2021-09-11,Hyderabad,Telangana,South,30.2,45.6,54.8,28.7,2.63,72.9,79,Satisfactory
2021-09-11,Hyderabad,Telangana,South,53.3,83.3,61.9,23.6,1.66,59.2,100,Satisfactory
2021-09-12,Hyderabad,Telangana,South,35.0,63.8,80.3,41.9,1.86,54.7,96,Satisfactory
2021-09-12,Hyderabad,Telangana,South,43.2,70.9,31.2,34.7,2.8,33.4,83,Satisfactory
2021-09-15,Hyderabad,Telangana,South,31.6,59.5,83.6,32.6,1.01,73.9,85,Satisfactory
2021-09-23,Hyderabad,Telangana,South,23.6,45.9,25.3,26.7,3.43,36.7,62,Satisfactory
2021-09-26,Hyderabad,Telangana,South,42.9,80.3,35.3,34.6,1.39,29.5,99,Satisfactory
2021-10-08,Hyderabad,Telangana,South,57.9,107.2,76.9,8.8,2.04,29.0,134,Moderate
2021-10-10,Hyderabad,Telangana,South,40.2,61.7,34.5,47.2,2.6,15.3,110,Moderate
2021-10-12,Hyderabad,Telangana,South,38.0,63.0,36.6,6.4,2.28,52.0,108,Moderate
2021-10-13,Hyderabad,Telangana,South,40.7,67.4,26.9,19.4,0.82,67.6,106,Moderate
2021-10-20,Hyderabad,Telangana,South,39.4,62.6,52.6,5.7,3.24,66.8,109,Moderate
2021-10-23,Hyderabad,Telangana,South,60.5,125.8,61.7,13.6,1.28,48.5,124,Moderate
2021-10-24,Hyderabad,Telangana,South,60.8,97.5,79.4,18.6,1.81,49.2,124,Moderate
2021-10-27,Hyderabad,Telangana,South,44.2,92.3,79.0,29.8,1.65,66.6,113,Moderate
2021-10-28,Hyderabad,Telangana,South,38.6,78.6,74.4,38.0,1.42,62.0,103,Moderate
2021-10-29,Hyderabad,Telangana,South,37.6,73.2,73.1,8.1,0.41,64.8,81,Satisfactory
2021-10-29,Hyderabad,Telangana,South,55.7,110.4,54.9,21.0,1.28,26.4,118,Moderate
2021-10-31,Hyderabad,Telangana,South,48.4,73.6,37.0,8.8,0.56,77.7,89,Satisfactory
2021-11-02,Hyderabad,Telangana,South,86.1,179.7,55.2,35.4,2.16,52.4,185,Moderate
2021-11-04,Hyderabad,Telangana,South,91.7,192.0,26.9,33.1,0.63,69.4,174,Moderate
2021-11-08,Hyderabad,Telangana,South,69.2,133.4,65.1,36.6,2.05,76.9,184,Moderate
2021-11-13,Hyderabad,Telangana,South,83.3,172.1,64.9,30.4,1.55,74.7,174,Moderate
2021-11-17,Hyderabad,Telangana,South,68.8,151.1,63.9,8.1,0.76,74.5,154,Moderate
2021-11-22,Hyderabad,Telangana,South,89.3,157.5,37.1,7.8,1.91,22.1,165,Moderate
2021-11-24,Hyderabad,Telangana,South,91.1,187.4,82.4,30.2,0.87,76.2,202,Poor
2021-11-27,Hyderabad,Telangana,South,89.7,146.6,27.8,13.7,1.59,28.0,187,Moderate
2021-11-30,Hyderabad,Telangana,South,58.3,94.0,84.4,41.4,2.36,71.6,143,Moderate
2021-12-01,Hyderabad,Telangana,South,72.7,150.4,21.1,34.4,1.88,63.3,162,Moderate
2021-12-01,Hyderabad,Telangana,South,67.6,137.3,38.6,48.0,3.48,35.6,161,Moderate
2021-12-03,Hyderabad,Telangana,South,72.2,129.4,26.5,11.7,1.98,75.3,170,Moderate
2021-12-12,Hyderabad,Telangana,South,71.5,149.4,14.7,29.4,2.42,53.5,159,Moderate
2021-12-16,Hyderabad,Telangana,South,57.1,120.5,16.6,13.5,1.26,79.7,152,Moderate
2021-12-19,Hyderabad,Telangana,South,84.5,163.5,18.0,13.1,2.3,57.8,186,Moderate
2021-12-20,Hyderabad,Telangana,South,96.4,188.9,87.6,30.4,2.67,70.2,195,Moderate
2021-12-25,Hyderabad,Telangana,South,68.0,134.8,87.2,33.9,2.93,73.6,191,Moderate
2021-12-28,Hyderabad,Telangana,South,68.1,121.8,36.6,35.1,1.07,53.4,192,Moderate
2021-12-28,Hyderabad,Telangana,South,84.6,153.2,15.4,36.2,2.06,59.0,164,Moderate
2021-12-31,Hyderabad,Telangana,South,70.1,115.3,40.2,19.3,2.5,33.8,168,Moderate
2022-01-01,Hyderabad,Telangana,South,66.2,121.1,60.5,18.1,2.49,52.5,178,Moderate
2022-01-04,Hyderabad,Telangana,South,72.0,124.7,87.3,15.8,3.2,52.7,180,Moderate
2022-01-08,Hyderabad,Telangana,South,83.7,151.1,44.3,35.5,2.78,45.9,155,Moderate
2022-01-11,Hyderabad,Telangana,South,79.8,163.4,66.7,13.6,2.15,63.3,185,Moderate
2022-01-11,Hyderabad,Telangana,South,106.3,184.4,85.1,26.1,3.3,30.0,204,Poor
2022-01-16,Hyderabad,Telangana,South,75.3,122.6,55.9,33.7,2.13,63.0,167,Moderate
2022-01-17,Hyderabad,Telangana,South,88.3,181.7,80.7,24.8,2.95,70.5,165,Moderate
2022-01-22,Hyderabad,Telangana,South,70.2,134.6,83.6,38.4,1.34,22.7,152,Moderate
2022-01-22,Hyderabad,Telangana,South,71.2,127.5,33.9,44.4,1.97,52.5,190,Moderate
2022-01-22,Hyderabad,Telangana,South,83.1,174.1,64.3,38.7,2.81,26.0,160,Moderate
2022-01-23,Hyderabad,Telangana,South,98.3,149.8,15.2,8.5,2.7,23.9,179,Moderate
2022-01-31,Hyderabad,Telangana,South,67.4,115.9,68.1,15.0,1.02,71.0,189,Moderate
2022-01-31,Hyderabad,Telangana,South,98.3,159.1,55.6,6.5,1.3,44.2,184,Moderate
2022-02-01,Hyderabad,Telangana,South,74.9,118.8,49.5,17.4,2.16,44.4,199,Moderate
2022-02-03,Hyderabad,Telangana,South,63.7,114.9,11.7,28.6,1.68,55.5,181,Moderate
2022-02-06,Hyderabad,Telangana,South,83.2,155.2,84.7,41.3,2.55,15.3,160,Moderate
2022-02-09,Hyderabad,Telangana,South,89.6,144.0,26.5,33.0,0.8,32.2,190,Moderate
2022-02-09,Hyderabad,Telangana,South,85.5,138.0,36.2,34.8,0.87,60.4,186,Moderate
2022-02-11,Hyderabad,Telangana,South,90.6,186.4,30.0,33.1,2.17,69.1,187,Moderate
2022-02-11,Hyderabad,Telangana,South,69.6,139.5,36.7,16.3,3.44,51.8,169,Moderate
2022-02-14,Hyderabad,Telangana,South,89.6,152.7,84.0,29.8,2.85,28.9,190,Moderate
2022-02-17,Hyderabad,Telangana,South,83.0,128.1,50.8,49.9,2.92,55.0,170,Moderate
2022-02-23,Hyderabad,Telangana,South,59.8,101.7,46.7,7.7,3.14,46.9,153,Moderate
2022-02-25,Hyderabad,Telangana,South,62.6,98.4,15.7,9.2,2.21,18.4,151,Moderate
2022-03-04,Hyderabad,Telangana,South,49.1,90.4,56.2,7.0,0.78,51.3,120,Moderate
